30.1546,12.2569,2.6026,0.4769,0.2859,-0.2696,-20.3,-7.7299,55.521,168.61,1
150.054,84.34200000000001,3.3821,0.2614,0.1325,-134.609,-137.365,48.4513,78.7196,260.133,1
48.0293,13.2839,2.7832,0.3855,0.21,32.6432,14.7251,-10.5128,2.397,199.141,0
12.59,11.8424,2.1538,0.6947,0.3754,-16.1464,9.8556,7.9256,84.3099,46.2508,0
12.9935,11.0298,2.3149,0.7506,0.4479,-14.21,6.459,-9.7896,50.922,48.618,0
24.3343,14.9489,2.5302,0.3953,0.1991,16.4085,14.005999999999998,-13.2107,10.288,125.972,0
18.4575,16.7327,2.6313,0.5278,0.294,3.9328,-15.5885,-7.0676,67.5262,139.5355,1
24.4754,11.5014,2.5139,0.5299,0.268,1.4743,11.1428,-11.6645,71.8009,155.909,1
81.0136,16.0319,2.8976,0.2873,0.1576,66.0431,75.6853,-12.6392,1.364,224.009,0
27.51,19.4941,2.8522,0.3753,0.22,8.9912,8.9581,-14.3853,8.8963,89.1653,0
