20.0259,12.432,2.4749,0.4992,0.2663,0.6385,-10.6232,8.6272,28.965999999999998,46.7453,0
44.8409,20.9502,2.8960000000000004,0.2757,0.1696,-7.7753,-38.3082,13.106,1.0638,171.685,0
80.0996,33.8202,3.5356,0.2657,0.1412,23.3353,25.1281,17.825,0.8537,352.474,0
25.464000000000002,12.049000000000001,2.5428,0.5186,0.3424,-18.730999999999998,9.683,7.4893,16.026,221.048,0
121.3533,93.6825,3.1753,0.248,0.1263,108.5985,-93.225,68.5775,9.9975,195.9205,1
25.0822,10.9047,2.5775,0.5212,0.2712,21.726999999999997,-17.8951,-7.3121,6.218999999999999,180.699,0
29.5528,17.6585,2.6821,0.42,0.2318,-17.3224,-20.3974,17.2065,43.0807,208.00400000000002,1
20.9211,6.9211,2.1861,0.7492,0.4267,-21.6507,-13.8203,-6.0421,29.71,179.21900000000005,0
17.8089,10.849,2.3284,0.5587,0.2887,1.8017,-7.7886,4.6985,73.417,94.9036,0
18.0424,6.8555,2.3395,0.865,0.4554,8.4732,-10.8729,-5.2541,5.4707,196.33599999999998,0
117.976,25.2172,3.0887,0.212,0.1097,46.2927,127.26700000000001,-15.8082,6.112,255.67700000000002,1
38.428000000000004,13.1662,2.658,0.37799999999999995,0.1945,-6.189,18.6374,8.3616,11.2076,161.266,0
174.168,38.0948,2.8831,0.3037,0.1603,-166.132,-148.346,-28.1181,44.7931,267.13599999999997,1
37.1295,20.6574,2.9335,0.2238,0.1148,3.84,-19.9706,-6.2125,1.92,200.622,0
18.6105,15.2041,2.3404,0.6575,0.3356,4.5206,14.0045,0.5934,29.191,159.815,0
32.5053,16.5006,2.7943,0.3352,0.2444,19.2585,23.901,7.7135,6.4812,161.8442,1
31.0399,18.6253,2.4225,0.3899,0.2706,-17.7606,-27.1354,16.0146,45.758,79.4105,1
35.3663,13.7126,2.9253,0.4074,0.2227,-9.8401,-6.7135,-11.7037,6.7587,206.623,0
25.4768,7.5159,2.3404,0.6804,0.3493,12.4104,-14.6593,6.4172,5.854,171.21,0
65.7368,32.8299,3.332,0.1364,0.071,83.0276,49.2726,-24.2423,11.6143,153.825,0
57.2207,23.6817,3.1356,0.3044,0.1701,-54.8221,-20.7558,-19.5585,3.2171,307.225,0
32.6893,16.7666,2.4166,0.4406,0.228,31.2234,30.4854,7.1258,0.562,218.408,0
